date,day,th_month,year,1st_prize,2digit_up,3digit_up,2digit_buttom,"3digit_front,3digit_bottom",3digit_front,3digit_bottom,thai_zodiac,dow,moon_phase,moon_category,moon_distance_km
2013-05-16,16,พฤษภาคม,2556,687125,25,125,56,['034' '261' '390' '945'],['034' '261'],['390' '945'],Snake,Thursday,0.2936397933959961,ช่วงข้างขึ้น,402798.205588921
2013-05-02,2,พฤษภาคม,2556,603458,58,458,07,['272' '359' '516' '830'],['272' '359'],['516' '830'],Snake,Thursday,0.5540255355834961,จันทร์เพ็ญ,372383.4557061083
2013-04-16,16,เมษายน,2556,843846,46,846,86,['834' '862' '906' '828'],['834' '862'],['906' '828'],Snake,Tuesday,0.2700932312011719,ช่วงข้างขึ้น,404859.32814170374
2013-04-01,1,เมษายน,2556,571688,88,688,53,['170' '430' '670' '725'],['170' '430'],['670' '725'],Snake,Monday,0.7433934020996094,ช่วงข้างแรม,367812.6573899854
2013-03-16,16,มีนาคม,2556,968433,33,433,52,['860' '959' '175' '529'],['860' '959'],['175' '529'],Snake,Saturday,0.1745598602294922,ช่วงข้างขึ้น,398402.64187462395
2013-03-01,1,มีนาคม,2556,976241,41,241,37,['972' '721' '133' '775'],['972' '721'],['133' '775'],Snake,Friday,0.8869263458251954,ช่วงข้างแรมแก่,375819.112763335
2013-02-16,16,กุมภาพันธ์,2556,368257,57,257,09,['657' '708' '109' '386'],['657' '708'],['109' '386'],Snake,Saturday,0.32697731018066406,ช่วงข้างขึ้น,397695.95635754056
2013-02-01,1,กุมภาพันธ์,2556,565566,66,566,66,['452' '695' '641' '782'],['452' '695'],['641' '782'],Snake,Friday,0.7700215148925781,ช่วงข้างแรม,380640.6592206913
2013-01-16,16,มกราคม,2556,820981,81,981,08,['555' '196' '374' '334'],['555' '196'],['374' '334'],Snake,Wednesday,0.21599761962890626,ช่วงข้างขึ้น,382300.2155392361
2012-12-30,30,ธันวาคม,2555,302358,58,358,00,['589' '864' '126' '832'],['589' '864'],['126' '832'],Dragon,Sunday,0.9759009552001953,ช่วงข้างแรมแก่,400679.6816002787
2012-12-16,16,ธันวาคม,2555,529524,24,524,72,['734' '745' '778' '008'],['734' '745'],['778' '008'],Dragon,Sunday,0.10172391891479492,เริ่มข้างขึ้น,365617.0176373911
2012-12-01,1,ธันวาคม,2555,110443,43,443,43,['434' '553' '489' '303'],['434' '553'],['489' '303'],Dragon,Saturday,0.9496895599365235,ช่วงข้างแรมแก่,404808.9973924216
2012-11-16,16,พฤศจิกายน,2555,639500,00,500,15,['576' '560' '804' '627'],['576' '560'],['804' '627'],Dragon,Friday,0.0649395990371704,เริ่มข้างขึ้น,359705.78433485003
2012-11-01,1,พฤศจิกายน,2555,524694,94,694,63,['217' '188' '285' '338'],['217' '188'],['285' '338'],Dragon,Thursday,0.9582023620605469,ช่วงข้างแรมแก่,405883.81141411606
2012-10-16,16,ตุลาคม,2555,281343,43,343,28,['152' '089' '396' '868'],['152' '089'],['396' '868'],Dragon,Tuesday,0.004045922756195069,เริ่มข้างขึ้น,361588.0846960657
2012-10-01,1,ตุลาคม,2555,124025,25,025,58,['940' '554' '291' '873'],['940' '554'],['291' '873'],Dragon,Monday,0.991895523071289,ช่วงข้างแรมแก่,398181.3607326243
2012-09-16,16,กันยายน,2555,540143,43,143,79,['242' '752' '123' '770'],['242' '752'],['123' '770'],Dragon,Sunday,0.001743287891149521,เริ่มข้างขึ้น,371609.685743961
2012-09-01,1,กันยายน,2555,329997,97,997,07,['736' '598' '148' '639'],['736' '598'],['148' '639'],Dragon,Saturday,0.9962593078613281,ช่วงข้างแรมแก่,386916.607592944
2012-08-16,16,สิงหาคม,2555,683877,77,877,28,['032' '612' '775' '730'],['032' '612'],['775' '730'],Dragon,Thursday,0.032796926498413086,เริ่มข้างขึ้น,388737.91892855894
2012-08-01,1,สิงหาคม,2555,895590,90,590,50,['820' '599' '796' '745'],['820' '599'],['796' '745'],Dragon,Wednesday,0.9818524932861328,ช่วงข้างแรมแก่,370875.1702831569
2012-07-16,16,กรกฎาคม,2555,904050,50,050,11,['897' '224' '159' '042'],['897' '224'],['159' '042'],Dragon,Monday,0.09727537155151367,เริ่มข้างขึ้น,402027.1524423058
2012-07-01,1,กรกฎาคม,2555,915900,00,900,60,['715' '656' '530' '611'],['715' '656'],['530' '611'],Dragon,Sunday,0.8923969268798828,ช่วงข้างแรมแก่,362773.97467586445
2012-06-16,16,มิถุนายน,2555,159373,73,373,51,['238' '790' '479' '547'],['238' '790'],['479' '547'],Dragon,Saturday,0.11610843658447266,เริ่มข้างขึ้น,405785.6577452738
2012-06-01,1,มิถุนายน,2555,882727,27,727,38,['606' '576' '895' '399'],['606' '576'],['895' '399'],Dragon,Friday,0.8307362365722656,ช่วงข้างแรม,363976.7576753185
2012-05-16,16,พฤษภาคม,2555,814418,18,418,31,['504' '309' '902' '101'],['504' '309'],['902' '101'],Dragon,Wednesday,0.21082408905029296,ช่วงข้างขึ้น,401036.31588533055
2012-05-02,2,พฤษภาคม,2555,889501,01,501,29,['589' '597' '426' '468'],['589' '597'],['426' '468'],Dragon,Wednesday,0.7678933715820313,ช่วงข้างแรม,371467.88887176197
2012-04-16,16,เมษายน,2555,583470,70,470,62,['216' '088' '722' '754'],['216' '088'],['722' '754'],Dragon,Monday,0.24718412399291992,ช่วงข้างขึ้น,392510.42628080817
2012-04-01,1,เมษายน,2555,257562,62,562,69,['581' '074' '616' '332'],['581' '074'],['616' '332'],Dragon,Sunday,0.6194773864746094,จันทร์เพ็ญ,388340.8458892396
2012-03-16,16,มีนาคม,2555,607064,64,064,08,['606' '333' '573' '350'],['606' '333'],['573' '350'],Dragon,Friday,0.39821662902832033,จันทร์เพ็ญ,378159.05721785035
2012-03-01,1,มีนาคม,2555,222518,18,518,79,['295' '135' '711' '199'],['295' '135'],['711' '199'],Dragon,Thursday,0.4958771514892578,จันทร์เพ็ญ,401241.50511994725
2012-02-16,16,กุมภาพันธ์,2555,648684,84,684,18,['906' '214' '111' '420'],['906' '214'],['111' '420'],Dragon,Thursday,0.3578779602050781,ช่วงข้างขึ้น,373665.96679214155
2012-02-01,1,กุมภาพันธ์,2555,320605,05,605,32,['749' '426' '498' '598'],['749' '426'],['498' '598'],Dragon,Wednesday,0.5788801193237305,จันทร์เพ็ญ,403272.2898992873
2012-01-16,16,มกราคม,2555,451445,45,445,81,['328' '150' '941' '639'],['328' '150'],['941' '639'],Dragon,Monday,0.5446748352050781,จันทร์เพ็ญ,370782.24125956884
2011-12-30,30,ธันวาคม,2554,526402,02,402,65,['168' '026' '541' '597'],['168' '026'],['541' '597'],Rabbit,Friday,0.2891233444213867,ช่วงข้างขึ้น,395297.56553811487
2011-12-16,16,ธันวาคม,2554,884178,78,178,21,['784' '235' '651' '295'],['784' '235'],['651' '295'],Rabbit,Friday,0.7186737823486328,ช่วงข้างแรม,379558.7396814511
2011-12-01,1,ธันวาคม,2554,408147,47,147,02,['922' '253' '857' '739'],['922' '253'],['857' '739'],Rabbit,Thursday,0.3622867965698242,ช่วงข้างขึ้น,390816.422134554
2011-11-16,16,พฤศจิกายน,2554,997777,77,777,57,['425' '551' '406' '993'],['425' '551'],['406' '993'],Rabbit,Wednesday,0.7654733276367187,ช่วงข้างแรม,389788.80407498917
2011-11-01,1,พฤศจิกายน,2554,805540,40,540,54,['771' '380' '065' '221'],['771' '380'],['065' '221'],Rabbit,Tuesday,0.32723178863525393,ช่วงข้างขึ้น,380155.98629594315
2011-10-16,16,ตุลาคม,2554,955756,56,756,83,['991' '057' '329' '507'],['991' '057'],['329' '507'],Rabbit,Sunday,0.8687418365478515,ช่วงข้างแรม,402095.69978804095
2011-10-01,1,ตุลาคม,2554,511052,52,052,15,['957' '104' '189' '499'],['957' '104'],['189' '499'],Rabbit,Saturday,0.17738073348999023,ช่วงข้างขึ้น,365183.0237716087
2011-09-16,16,กันยายน,2554,731198,98,198,28,['384' '645' '812' '589'],['384' '645'],['812' '589'],Rabbit,Friday,0.8857962036132813,ช่วงข้างแรมแก่,405829.3357795989
2011-09-01,1,กันยายน,2554,724533,33,533,85,['847' '021' '533' '821'],['847' '021'],['533' '821'],Rabbit,Thursday,0.11972304344177247,เริ่มข้างขึ้น,362110.02675696043
2011-08-16,16,สิงหาคม,2554,536960,60,960,62,['814' '345' '074' '005'],['814' '345'],['074' '005'],Rabbit,Tuesday,0.9512210083007813,ช่วงข้างแรมแก่,401733.4925480513
2011-08-01,1,สิงหาคม,2554,218756,56,756,12,['703' '583' '660' '221'],['703' '583'],['660' '221'],Rabbit,Monday,0.02175117254257202,เริ่มข้างขึ้น,367847.41869641
2011-07-16,16,กรกฎาคม,2554,116556,56,556,12,['227' '052' '534' '609'],['227' '052'],['534' '609'],Rabbit,Saturday,0.9934385681152343,ช่วงข้างแรมแก่,388101.3829817553
2011-07-01,1,กรกฎาคม,2554,622953,53,953,51,['390' '160' '780' '463'],['390' '160'],['780' '463'],Rabbit,Friday,0.0016798312962055207,เริ่มข้างขึ้น,383403.3819691767
2011-06-16,16,มิถุนายน,2554,351276,76,276,88,['486' '167' '162' '582'],['486' '167'],['162' '582'],Rabbit,Thursday,0.9996844482421875,ช่วงข้างแรมแก่,375122.5630580448
2011-06-01,1,มิถุนายน,2554,562370,70,370,46,['656' '346' '801' '556'],['656' '346'],['801' '556'],Rabbit,Wednesday,0.008217394948005677,เริ่มข้างขึ้น,395558.6933079199
2011-05-16,16,พฤษภาคม,2554,406417,17,417,05,['700' '044' '071' '889'],['700' '044'],['071' '889'],Rabbit,Monday,0.9683348846435547,ช่วงข้างแรมแก่,362344.33468112716
2011-05-02,2,พฤษภาคม,2554,054136,36,136,85,['421' '945' '133' '524'],['421' '945'],['133' '524'],Rabbit,Monday,0.016866838932037352,เริ่มข้างขึ้น,403941.21864666697
2011-04-16,16,เมษายน,2554,825988,88,988,44,['263' '213' '397' '593'],['263' '213'],['397' '593'],Rabbit,Saturday,0.9313038635253906,ช่วงข้างแรมแก่,359518.5330489394
2011-04-01,1,เมษายน,2554,814931,31,931,01,['723' '584' '040' '036'],['723' '584'],['040' '036'],Rabbit,Friday,0.06186448097229004,เริ่มข้างขึ้น,405961.13616387825
2011-03-16,16,มีนาคม,2554,593331,31,331,96,['209' '945' '463' '737'],['209' '945'],['463' '737'],Rabbit,Wednesday,0.805318603515625,ช่วงข้างแรม,369308.12501657987
2011-03-01,1,มีนาคม,2554,656037,37,037,97,['544' '357' '926' '396'],['544' '357'],['926' '396'],Rabbit,Tuesday,0.13357363700866698,ช่วงข้างขึ้น,397618.4226219682
2011-02-16,16,กุมภาพันธ์,2554,481746,46,746,27,['535' '510' '384' '388'],['535' '510'],['384' '388'],Rabbit,Wednesday,0.9217878723144531,ช่วงข้างแรมแก่,367925.4748965078
2011-02-01,1,กุมภาพันธ์,2554,610089,89,089,55,['596' '361' '121' '432'],['596' '361'],['121' '432'],Rabbit,Tuesday,0.04312862396240234,เริ่มข้างขึ้น,394122.40349657135
2011-01-16,16,มกราคม,2554,281062,62,062,23,['227' '185' '758' '546'],['227' '185'],['758' '546'],Rabbit,Sunday,0.8234379577636719,ช่วงข้างแรม,385550.0842112233
2010-12-30,30,ธันวาคม,2553,884112,12,112,49,['936' '153' '186' '933'],['936' '153'],['186' '933'],Tiger,Thursday,0.3009704399108887,ช่วงข้างขึ้น,374298.6365014571
2010-12-16,16,ธันวาคม,2553,334380,80,380,24,['529' '315' '533' '306'],['529' '315'],['533' '306'],Tiger,Thursday,0.723199462890625,ช่วงข้างแรม,399934.5426941244
2010-12-01,1,ธันวาคม,2553,181752,52,752,09,['664' '470' '474' '086'],['664' '470'],['474' '086'],Tiger,Wednesday,0.264837474822998,ช่วงข้างขึ้น,369444.76690546144
2010-11-16,16,พฤศจิกายน,2553,813993,93,993,43,['763' '979' '907' '129'],['763' '979'],['907' '129'],Tiger,Tuesday,0.7120105743408203,ช่วงข้างแรม,404471.03250641143
2010-11-01,1,พฤศจิกายน,2553,191100,00,100,59,['653' '968' '801' '739'],['653' '968'],['801' '739'],Tiger,Monday,0.33681407928466794,ช่วงข้างขึ้น,368359.2249455117
2010-10-16,16,ตุลาคม,2553,621377,77,377,42,['310' '518' '385' '872'],['310' '518'],['385' '872'],Tiger,Saturday,0.6074187088012696,จันทร์เพ็ญ,401176.6498568584
2010-10-01,1,ตุลาคม,2553,488372,72,372,02,['091' '996' '003' '246'],['091' '996'],['003' '246'],Tiger,Friday,0.5189269638061523,จันทร์เพ็ญ,378766.9272776926
2010-09-16,16,กันยายน,2553,017422,22,422,66,['103' '316' '431' '075'],['103' '316'],['431' '075'],Tiger,Thursday,0.5774747467041016,จันทร์เพ็ญ,393386.00716347573
2010-09-01,1,กันยายน,2553,354656,56,656,11,['784' '570' '656' '096'],['784' '570'],['656' '096'],Tiger,Wednesday,0.576325912475586,จันทร์เพ็ญ,388851.5027163853
2010-08-16,16,สิงหาคม,2553,911097,97,097,64,['986' '578' '448' '689'],['986' '578'],['448' '689'],Tiger,Monday,0.4190208053588867,จันทร์เพ็ญ,377553.59049482504
2010-08-01,1,สิงหาคม,2553,210008,08,008,10,['769' '182' '727' '191'],['769' '182'],['727' '191'],Tiger,Sunday,0.7117766571044922,ช่วงข้างแรม,401606.3595135324
2010-07-16,16,กรกฎาคม,2553,180387,87,387,34,['309' '219' '572' '024'],['309' '219'],['572' '024'],Tiger,Friday,0.23636865615844727,ช่วงข้างขึ้น,365687.759334133
2010-07-01,1,กรกฎาคม,2553,480239,39,239,68,['893' '450' '918' '961'],['893' '450'],['918' '961'],Tiger,Thursday,0.8191181182861328,ช่วงข้างแรม,404938.77758053597
2010-06-16,16,มิถุนายน,2553,500104,04,104,73,['200' '628' '681' '816'],['200' '628'],['681' '816'],Tiger,Wednesday,0.16235893249511718,ช่วงข้างขึ้น,366008.8312004879
2010-06-01,1,มิถุนายน,2553,444874,74,874,81,['374' '298' '996' '673'],['374' '298'],['996' '673'],Tiger,Tuesday,0.8416065979003906,ช่วงข้างแรม,400067.4576693913
2010-05-16,16,พฤษภาคม,2553,480012,12,012,12,['293' '151' '770' '008'],['293' '151'],['770' '008'],Tiger,Sunday,0.04627871036529541,เริ่มข้างขึ้น,375529.70224722056
2010-05-02,2,พฤษภาคม,2553,360371,71,371,06,['382' '040' '517' '618'],['382' '040'],['517' '618'],Tiger,Sunday,0.8647307586669922,ช่วงข้างแรม,390374.45197701687
2010-04-16,16,เมษายน,2553,211743,43,743,96,['811' '744' '154' '285'],['811' '744'],['154' '285'],Tiger,Friday,0.02492734432220459,เริ่มข้างขึ้น,387690.16856928123
2010-04-01,1,เมษายน,2553,959517,17,517,22,['174' '663' '447' '040'],['174' '663'],['447' '040'],Tiger,Thursday,0.9499269104003907,ช่วงข้างแรมแก่,372593.4516143589
2010-03-16,16,มีนาคม,2553,364222,22,222,97,['619' '996' '229' '756'],['619' '996'],['229' '756'],Tiger,Tuesday,0.0018147389590740205,เริ่มข้างขึ้น,401258.71161831776
2010-03-01,1,มีนาคม,2553,215227,27,227,97,['457' '627' '374' '470'],['457' '627'],['374' '470'],Tiger,Monday,0.997252197265625,ช่วงข้างแรมแก่,358988.5798653215
2010-02-16,16,กุมภาพันธ์,2553,133707,07,707,03,['137' '026' '362' '985'],['137' '026'],['362' '985'],Tiger,Tuesday,0.033147668838500975,เริ่มข้างขึ้น,403856.09175999183
2010-02-01,1,กุมภาพันธ์,2553,186312,12,312,14,['936' '577' '694' '403'],['936' '577'],['694' '403'],Tiger,Monday,0.9535601806640625,ช่วงข้างแรมแก่,359197.80949226813
2010-01-16,16,มกราคม,2553,073577,77,577,67,['413' '459' '781' '646'],['413' '459'],['781' '646'],Tiger,Saturday,0.0044719094038009645,เริ่มข้างขึ้น,406045.1832905342
2009-12-30,30,ธันวาคม,2552,994304,04,304,87,['993' '337' '419' '598'],['993' '337'],['419' '598'],Ox,Wednesday,0.9533547973632812,ช่วงข้างแรมแก่,365968.8104178407
2009-12-16,16,ธันวาคม,2552,685141,41,141,05,['694' '775' '524' '142'],['694' '775'],['524' '142'],Ox,Wednesday,0.0030561670660972594,เริ่มข้างขึ้น,397840.7486930187
2009-12-01,1,ธันวาคม,2552,776980,80,980,59,['937' '188' '412' '252'],['937' '188'],['412' '252'],Ox,Tuesday,0.9757132720947266,ช่วงข้างแรมแก่,372555.03305625636
2009-11-16,16,พฤศจิกายน,2552,055986,86,986,58,['299' '952' '072' '536'],['299' '952'],['072' '536'],Ox,Monday,0.008765307664871215,เริ่มข้างขึ้น,386461.08818871435
2009-11-01,1,พฤศจิกายน,2552,689140,40,140,85,['366' '923' '642' '465'],['366' '923'],['642' '465'],Ox,Sunday,0.9604989624023438,ช่วงข้างแรมแก่,385457.712483129
2009-10-16,16,ตุลาคม,2552,258487,87,487,00,['174' '135' '226' '122'],['174' '135'],['226' '122'],Ox,Friday,0.06393546104431153,เริ่มข้างขึ้น,371499.6547149075
2009-10-01,1,ตุลาคม,2552,169387,87,387,06,['249' '435' '714' '255'],['249' '435'],['714' '255'],Ox,Thursday,0.8957972717285156,ช่วงข้างแรมแก่,400052.27136718575
2009-09-16,16,กันยายน,2552,202912,12,912,48,['200' '353' '539' '166'],['200' '353'],['539' '166'],Ox,Wednesday,0.10597212791442871,เริ่มข้างขึ้น,364124.40615020227
2009-09-01,1,กันยายน,2552,015865,65,865,32,['435' '447' '446' '924'],['435' '447'],['446' '924'],Ox,Tuesday,0.880518798828125,ช่วงข้างแรมแก่,405127.49176711775
2009-08-16,16,สิงหาคม,2552,462933,33,933,96,['843' '292' '577' '658'],['843' '292'],['577' '658'],Ox,Sunday,0.2607469367980957,ช่วงข้างขึ้น,367426.4167818264
2009-08-01,1,สิงหาคม,2552,154986,86,986,92,['688' '239' '421' '374'],['688' '239'],['421' '374'],Ox,Saturday,0.787976303100586,ช่วงข้างแรม,402143.3137217909
2009-07-16,16,กรกฎาคม,2552,000816,16,816,94,['005' '177' '356' '836'],['005' '177'],['356' '836'],Ox,Thursday,0.4387637710571289,จันทร์เพ็ญ,381416.48420997197
2009-07-01,1,กรกฎาคม,2552,207542,42,542,66,['233' '107' '799' '385'],['233' '107'],['799' '385'],Ox,Wednesday,0.6581739807128906,ช่วงข้างแรม,389873.3040042338
2009-06-16,16,มิถุนายน,2552,930456,56,456,15,['125' '044' '954' '179'],['125' '044'],['954' '179'],Ox,Tuesday,0.493986701965332,จันทร์เพ็ญ,391856.8928214442
2009-06-01,1,มิถุนายน,2552,777661,61,661,26,['242' '097' '240' '642'],['242' '097'],['240' '642'],Ox,Monday,0.5949818801879883,จันทร์เพ็ญ,379664.24268461764
2009-05-16,16,พฤษภาคม,2552,111411,11,411,54,['368' '838' '362' '892'],['368' '838'],['362' '892'],Ox,Saturday,0.6259157943725586,ช่วงข้างแรม,402887.89533245144
2009-05-02,2,พฤษภาคม,2552,294452,52,452,11,['222' '549' '947' '301'],['222' '549'],['947' '301'],Ox,Saturday,0.5166314315795898,จันทร์เพ็ญ,371993.5926772398
2009-04-16,16,เมษายน,2552,368415,15,415,33,['954' '179' '007' '570'],['954' '179'],['007' '570'],Ox,Thursday,0.6471508026123047,ช่วงข้างแรม,404137.9091250035
2009-04-01,1,เมษายน,2552,816578,78,578,50,['572' '363' '113' '044'],['572' '363'],['113' '044'],Ox,Wednesday,0.3212155532836914,ช่วงข้างขึ้น,370318.4669158375
2009-03-16,16,มีนาคม,2552,268812,12,812,36,['228' '929' '424' '063'],['228' '929'],['424' '063'],Ox,Monday,0.7526039123535156,ช่วงข้างแรม,396464.82094984036
2009-03-01,1,มีนาคม,2552,553091,91,091,67,['224' '238' '665' '295'],['224' '238'],['665' '295'],Ox,Sunday,0.16400377273559572,ช่วงข้างขึ้น,380300.2213359275
2009-02-16,16,กุมภาพันธ์,2552,038730,30,730,93,['961' '939' '115' '434'],['961' '939'],['115' '434'],Ox,Monday,0.5885142517089844,จันทร์เพ็ญ,396728.5262113041
2009-02-01,1,กุมภาพันธ์,2552,534533,33,533,69,['660' '777' '015' '427'],['660' '777'],['015' '427'],Ox,Sunday,0.29393514633178713,ช่วงข้างขึ้น,383709.65067397803
2009-01-16,16,มกราคม,2552,743212,12,212,25,['266' '800' '842' '885'],['266' '800'],['842' '885'],Ox,Friday,0.7129756164550781,ช่วงข้างแรม,381182.9773980775
2008-12-30,30,ธันวาคม,2551,218596,96,596,22,['094' '197' '831' '984'],['094' '197'],['831' '984'],Rat,Tuesday,0.05456059455871582,เริ่มข้างขึ้น,403249.7542627575
2008-12-16,16,ธันวาคม,2551,074114,14,114,25,['305' '715' '803' '959'],['305' '715'],['803' '959'],Rat,Tuesday,0.8458135986328125,ช่วงข้างแรม,365401.23978839256
2008-12-01,1,ธันวาคม,2551,205434,34,434,05,['013' '260' '617' '957'],['013' '260'],['617' '957'],Rat,Monday,0.09460614204406738,เริ่มข้างขึ้น,405820.21006588824
2008-11-16,16,พฤศจิกายน,2551,002612,12,612,20,['068' '589' '824' '877'],['068' '589'],['824' '877'],Rat,Sunday,0.8908281707763672,ช่วงข้างแรมแก่,361140.088781002
2008-11-01,1,พฤศจิกายน,2551,272028,28,028,76,['285' '333' '421' '929'],['285' '333'],['421' '929'],Rat,Saturday,0.08553378105163574,เริ่มข้างขึ้น,405028.1190143828
2008-10-16,16,ตุลาคม,2551,431277,77,277,98,['324' '526' '644' '648'],['324' '526'],['644' '648'],Rat,Thursday,0.9792942810058594,ช่วงข้างแรมแก่,364919.31851014495
2008-10-01,1,ตุลาคม,2551,882911,11,911,67,['204' '302' '311' '395'],['204' '302'],['311' '395'],Rat,Wednesday,0.030453615188598633,เริ่มข้างขึ้น,395045.42415814707
2008-09-16,16,กันยายน,2551,012377,77,377,56,['378' '534' '557' '691'],['378' '534'],['557' '691'],Rat,Tuesday,0.9944010162353516,ช่วงข้างแรมแก่,375942.6582081127
2008-09-01,1,กันยายน,2551,695993,93,993,09,['027' '206' '413' '904'],['027' '206'],['413' '904'],Rat,Monday,0.016879997253417968,เริ่มข้างขึ้น,382877.6433327305
2008-08-16,16,สิงหาคม,2551,380377,77,377,36,['161' '445' '457' '744'],['161' '445'],['457' '744'],Rat,Saturday,0.9917362213134766,ช่วงข้างแรมแก่,392463.1954877102
2008-08-01,1,สิงหาคม,2551,850348,48,348,11,['236' '386' '408' '913'],['236' '386'],['408' '913'],Rat,Friday,0.00265139639377594,เริ่มข้างขึ้น,366710.18757941196
2008-07-16,16,กรกฎาคม,2551,257374,74,374,41,['344' '401' '486' '576'],['344' '401'],['486' '576'],Rat,Wednesday,0.9484940338134765,ช่วงข้างแรมแก่,403934.46143880486
2008-07-01,1,กรกฎาคม,2551,943671,71,671,50,['096' '287' '490' '523'],['096' '287'],['490' '523'],Rat,Tuesday,0.06702518463134766,เริ่มข้างขึ้น,360198.3638894162
2008-06-16,16,มิถุนายน,2551,729111,11,111,75,['339' '345' '639' '870'],['339' '345'],['639' '870'],Rat,Monday,0.9323179626464844,ช่วงข้างแรมแก่,406017.0746990666
2008-06-01,1,มิถุนายน,2551,414875,75,875,35,['370' '666' '747' '916'],['370' '666'],['747' '916'],Rat,Sunday,0.11796819686889648,เริ่มข้างขึ้น,363177.5611062674
2008-05-16,16,พฤษภาคม,2551,329231,31,231,69,['193' '120' '355' '214'],['193' '120'],['355' '214'],Rat,Friday,0.8524114990234375,ช่วงข้างแรม,399212.531550962
2008-05-02,2,พฤษภาคม,2551,453011,11,011,62,['001' '133' '001' '792'],['001' '133'],['001' '792'],Rat,Friday,0.1687489318847656,ช่วงข้างขึ้น,372167.0508996793
2008-04-16,16,เมษายน,2551,982800,00,800,64,['802' '584' '043' '008'],['802' '584'],['043' '008'],Rat,Wednesday,0.8182402801513672,ช่วงข้างแรม,389508.9720751741
2008-04-01,1,เมษายน,2551,012653,53,653,71,['124' '195' '200' '586'],['124' '195'],['200' '586'],Rat,Tuesday,0.2990947151184082,ช่วงข้างขึ้น,389650.31614478445
2008-03-16,16,มีนาคม,2551,074946,46,946,33,['077' '974' '085' '158'],['077' '974'],['085' '158'],Rat,Sunday,0.6718683624267578,ช่วงข้างแรม,375895.56673888816
2008-03-01,1,มีนาคม,2551,936685,85,685,05,['056' '085' '371' '691'],['056' '085'],['371' '691'],Rat,Saturday,0.4157394027709961,จันทร์เพ็ญ,401994.51582495123
2008-02-16,16,กุมภาพันธ์,2551,137054,54,054,80,['344' '512' '630' '892'],['344' '512'],['630' '892'],Rat,Saturday,0.7066751861572266,ช่วงข้างแรม,371117.62865392026
2008-02-01,1,กุมภาพันธ์,2551,212684,84,684,26,['311' '472' '732' '796'],['311' '472'],['732' '796'],Rat,Friday,0.3355345153808594,ช่วงข้างขึ้น,404103.739945041
2008-01-16,16,มกราคม,2551,556010,10,010,81,['413' '548' '942' '965'],['413' '548'],['942' '965'],Rat,Wednesday,0.5213058471679688,จันทร์เพ็ญ,371182.1356073255
2007-12-30,30,ธันวาคม,2550,595411,11,411,81,['267' '490' '741' '787'],['267' '490'],['741' '787'],Pig,Sunday,0.6296189117431641,ช่วงข้างแรม,393965.3158292617
2007-12-16,16,ธันวาคม,2550,513501,01,501,96,['425' '432' '460' '702'],['425' '432'],['460' '702'],Pig,Sunday,0.3487884521484375,ช่วงข้างขึ้น,382217.24817259936
2007-12-01,1,ธันวาคม,2550,113410,10,410,18,['418' '485' '627' '659'],['418' '485'],['627' '659'],Pig,Saturday,0.554694938659668,จันทร์เพ็ญ,389750.69899560185
2007-11-16,16,พฤศจิกายน,2550,562481,81,481,73,['130' '198' '752' '844'],['130' '198'],['752' '844'],Pig,Friday,0.3061354446411133,ช่วงข้างขึ้น,392316.17397025693
2007-11-01,1,พฤศจิกายน,2550,927907,07,907,88,['213' '277' '524' '648'],['213' '277'],['524' '648'],Pig,Thursday,0.5952420043945312,จันทร์เพ็ญ,379363.26828700723
2007-10-16,16,ตุลาคม,2550,032988,88,988,48,['158' '663' '685' '846'],['158' '663'],['685' '846'],Pig,Tuesday,0.19524106979370118,ช่วงข้างขึ้น,403580.3698144434
2007-10-01,1,ตุลาคม,2550,430667,67,667,76,['090' '104' '126' '667'],['090' '104'],['126' '667'],Pig,Monday,0.762572021484375,ช่วงข้างแรม,366047.98120892607
2007-09-16,16,กันยายน,2550,499336,36,336,45,['247' '273' '604' '608'],['247' '273'],['604' '608'],Pig,Sunday,0.17561677932739259,ช่วงข้างขึ้น,405634.3520187121
2007-09-01,1,กันยายน,2550,331810,10,810,69,['293' '505' '518' '520'],['293' '505'],['518' '520'],Pig,Saturday,0.8318925476074219,ช่วงข้างแรม,364781.1440586555
2007-08-16,16,สิงหาคม,2550,476207,07,207,93,['234' '236' '312' '424'],['234' '236'],['312' '424'],Pig,Thursday,0.091839017868042,เริ่มข้างขึ้น,399305.8088842337
2007-08-01,1,สิงหาคม,2550,429924,24,924,29,['006' '048' '885' '962'],['006' '048'],['885' '962'],Pig,Wednesday,0.952344970703125,ช่วงข้างแรมแก่,372393.38253209135
2007-07-16,16,กรกฎาคม,2550,527384,84,384,77,['105' '183' '334' '947'],['105' '183'],['334' '947'],Pig,Monday,0.02691560983657837,เริ่มข้างขึ้น,384039.2909585499
2007-07-01,1,กรกฎาคม,2550,565151,51,151,76,['146' '287' '638' '949'],['146' '287'],['638' '949'],Pig,Sunday,0.9967437744140625,ช่วงข้างแรมแก่,387893.9297341951
2007-06-16,16,มิถุนายน,2550,393194,94,194,41,['989' '907' '424' '589'],['989' '907'],['424' '589'],Pig,Saturday,0.011758769750595094,เริ่มข้างขึ้น,371129.6453380049
2007-06-01,1,มิถุนายน,2550,836393,93,393,05,['739' '242' '523' '433'],['739' '242'],['523' '433'],Pig,Friday,0.9980940246582031,ช่วงข้างแรมแก่,398913.0200540228
